time;machine;benchmark;#SDC;#abort;#end;acc_time;header;acc_err;file_path
Thu Jun  3 21:38:45 2021;carol-raspberry1;Classification_ECC_OFF;20;0;0;274.879827; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;28;/tmp/parserSDC/2021_06_03_21_38_45_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 21:44:57 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_03_21_44_57_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 21:46:22 2021;carol-raspberry1;Classification_ECC_OFF;129;0;0;1577.440925; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;198;/tmp/parserSDC/2021_06_03_21_46_22_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:19:06 2021;carol-raspberry1;Classification_ECC_OFF;71;1;1;672.773857; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;100;/tmp/parserSDC/2021_06_03_22_19_06_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:33:57 2021;carol-raspberry1;Classification_ECC_OFF;39;0;0;447.0987; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;90;/tmp/parserSDC/2021_06_03_22_33_57_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:43:40 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_03_22_43_40_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:45:05 2021;carol-raspberry1;Classification_ECC_OFF;34;0;0;295.971401; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;55;/tmp/parserSDC/2021_06_03_22_45_05_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:52:27 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_03_22_52_27_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 22:53:52 2021;carol-raspberry1;Classification_ECC_OFF;26;0;0;488.120814; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;57;/tmp/parserSDC/2021_06_03_22_53_52_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 23:04:47 2021;carol-raspberry1;Classification_ECC_OFF;4;0;0;57.263196; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;20;/tmp/parserSDC/2021_06_03_23_04_47_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 23:06:41 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_03_23_06_41_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 23:08:10 2021;carol-raspberry1;Classification_ECC_OFF;57;0;0;868.382611; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;124;/tmp/parserSDC/2021_06_03_23_08_10_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 23:27:29 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_03_23_27_29_Classification_ECC_OFF_carol-raspberry1.log
Thu Jun  3 23:28:54 2021;carol-raspberry1;Classification_ECC_OFF;166;0;0;2602.664336; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;354;/tmp/parserSDC/2021_06_03_23_28_54_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 00:24:52 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_00_24_52_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 00:26:12 2021;carol-raspberry1;Classification_ECC_OFF;121;0;0;1624.606067; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;197;/tmp/parserSDC/2021_06_04_00_26_12_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 00:59:26 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_00_59_26_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:00:45 2021;carol-raspberry1;Classification_ECC_OFF;21;0;0;271.661983; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;37;/tmp/parserSDC/2021_06_04_01_00_45_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:06:53 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_01_06_53_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:08:19 2021;carol-raspberry1;Classification_ECC_OFF;58;0;0;646.011574; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;89;/tmp/parserSDC/2021_06_04_01_08_19_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:22:17 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_01_22_17_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:23:42 2021;carol-raspberry1;Classification_ECC_OFF;22;0;0;229.005789; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;42;/tmp/parserSDC/2021_06_04_01_23_42_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:29:05 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_01_29_05_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:30:30 2021;carol-raspberry1;Classification_ECC_OFF;12;0;0;124.293771; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;22;/tmp/parserSDC/2021_06_04_01_30_30_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:33:55 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_01_33_55_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:35:17 2021;carol-raspberry1;Classification_ECC_OFF;44;0;0;850.242281; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;96;/tmp/parserSDC/2021_06_04_01_35_17_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:53:49 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_01_53_49_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 01:55:23 2021;carol-raspberry1;Classification_ECC_OFF;11;0;0;225.486446; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;16;/tmp/parserSDC/2021_06_04_01_55_23_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 02:00:40 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_02_00_40_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 02:02:07 2021;carol-raspberry1;Classification_ECC_OFF;130;0;0;2149.556396; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;199;/tmp/parserSDC/2021_06_04_02_02_07_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 02:48:06 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_02_48_06_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 02:49:35 2021;carol-raspberry1;Classification_ECC_OFF;23;1;1;256.743948; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;45;/tmp/parserSDC/2021_06_04_02_49_35_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 02:55:32 2021;carol-raspberry1;Classification_ECC_OFF;202;0;0;2639.466654; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;387;/tmp/parserSDC/2021_06_04_02_55_32_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 03:49:15 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_03_49_15_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 03:50:44 2021;carol-raspberry1;Classification_ECC_OFF;18;0;0;210.578879; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;43;/tmp/parserSDC/2021_06_04_03_50_44_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 03:56:04 2021;carol-raspberry1;Classification_ECC_OFF;23;0;0;401.844912; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;61;/tmp/parserSDC/2021_06_04_03_56_04_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:05:13 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_04_05_13_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:06:37 2021;carol-raspberry1;Classification_ECC_OFF;42;0;0;704.09551; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;85;/tmp/parserSDC/2021_06_04_04_06_37_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:22:14 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_04_22_14_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:23:38 2021;carol-raspberry1;Classification_ECC_OFF;35;0;0;524.126802; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;66;/tmp/parserSDC/2021_06_04_04_23_38_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:35:29 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_04_35_29_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:36:55 2021;carol-raspberry1;Classification_ECC_OFF;10;0;0;239.405931; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;17;/tmp/parserSDC/2021_06_04_04_36_55_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:42:28 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_04_42_28_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 04:43:54 2021;carol-raspberry1;Classification_ECC_OFF;229;0;0;3529.433049; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;562;/tmp/parserSDC/2021_06_04_04_43_54_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:00:15 2021;carol-raspberry1;Classification_ECC_OFF;12;0;0;147.33956; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;16;/tmp/parserSDC/2021_06_04_06_00_15_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:03:51 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_06_03_51_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:05:17 2021;carol-raspberry1;Classification_ECC_OFF;55;0;0;779.478436; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;72;/tmp/parserSDC/2021_06_04_06_05_17_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:21:28 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_06_21_28_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:22:57 2021;carol-raspberry1;Classification_ECC_OFF;40;0;0;566.656666; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;81;/tmp/parserSDC/2021_06_04_06_22_57_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:34:57 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_06_34_57_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:36:23 2021;carol-raspberry1;Classification_ECC_OFF;69;0;0;968.334819; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;96;/tmp/parserSDC/2021_06_04_06_36_23_Classification_ECC_OFF_carol-raspberry1.log
Fri Jun  4 06:56:40 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/inception_v4_299_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_04_06_56_40_Classification_ECC_OFF_carol-raspberry1.log
